РљРѕРґ РґРёР°РїР°Р·РѕРЅР°;РќР°С‡Р°Р»Рѕ РґРёР°РїР°Р·РѕРЅР°;РљРѕРЅРµС† РґРёР°РїР°Р·РѕРЅР°;Р•РјРєРѕСЃС‚СЊ;Р РµРіРёРѕРЅ
345;3456391000;3456391999;1000;Тобольск |Тюменская область
345;3456394000;3456395199;1200;Тобольск |Тюменская область
345;3456395600;3456395699;100;Тобольск |Тюменская область
345;3456395800;3456395899;100;Тобольск |Тюменская область
345;3456396000;3456396099;100;Тобольск |Тюменская область
345;3456396500;3456396999;500;Тобольск |Тюменская область
345;3456399000;3456399799;800;Тобольск |Тюменская область
346;3461436000;3461439999;4000;Ханты - Мансийский-Югра автономный округ |Тюменская область
346;3461890000;3461891999;2000;Ханты - Мансийский-Югра автономный округ |Тюменская область
346;3462200000;3462269999;70000;Сургут |Тюменская область
346;3462280000;3462289999;10000;Сургут |Тюменская область
346;3462316000;3462317499;1500;Сургут |Тюменская область
346;3462318000;3462329999;12000;Сургут |Тюменская область
